"employee_scd_id";"employee_id";"year";"status";"country";"department";"date_situation";"seniority_group"
202501086;1086;2025;"Non-manager";"Spain";"Customer Experience & Design";"2025-12-15";"1-2 years"
202501087;1087;2025;"Non-manager";"Sweden";"Customer Experience & Design";"2025-12-15";"3-5 years"
202501088;1088;2025;"Non-manager";"Sweden";"Human Resources";"2025-12-15";"3-5 years"
202501089;1089;2025;"Non-manager";"Germany";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202501091;1091;2025;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2025-12-15";"1-2 years"
202501092;1092;2025;"Manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202501093;1093;2025;"Non-manager";"Germany";"Transformation & Change Management";"2025-12-15";"6-9 years"
202501094;1094;2025;"Non-manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501095;1095;2025;"Non-manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202501096;1096;2025;"Non-manager";"Denmark";"Sales & Business Development";"2025-12-15";"6-9 years"
202501097;1097;2025;"Manager";"Spain";"Human Resources";"2025-12-15";"3-5 years"
202501098;1098;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202501099;1099;2025;"Non-manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501100;1100;2025;"Non-manager";"Sweden";"Customer Experience & Design";"2025-12-15";"3-5 years"
202501101;1101;2025;"Manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202501102;1102;2025;"Non-manager";"Germany";"Technology & IT Strategy";"2025-12-15";"10-15 years"
202501103;1103;2025;"Manager";"France";"Human Resources";"2025-12-15";"6-9 years"
202501104;1104;2025;"Non-manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202501105;1105;2025;"Manager";"Germany";"Finance & Operations";"2025-12-15";"6-9 years"
202501106;1106;2025;"Manager";"France";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202501107;1107;2025;"Non-manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202501108;1108;2025;"Non-manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202501109;1109;2025;"Non-manager";"Germany";"Digital Marketing & Growth";"2025-12-15";"1-2 years"
202501110;1110;2025;"Manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"10-15 years"
202501111;1111;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"10-15 years"
202501112;1112;2025;"Manager";"France";"Sales & Business Development";"2025-12-15";"6-9 years"
202501113;1113;2025;"Manager";"Spain";"Human Resources";"2025-12-15";"10-15 years"
202501114;1114;2025;"Non-manager";"Spain";"Finance & Operations";"2025-12-15";"1-2 years"
202501115;1115;2025;"Non-manager";"Germany";"Customer Experience & Design";"2025-12-15";"6-9 years"
202501116;1116;2025;"Manager";"Denmark";"Customer Experience & Design";"2025-12-15";"6-9 years"
202501117;1117;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501118;1118;2025;"Non-manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202501119;1119;2025;"Manager";"Germany";"Human Resources";"2025-12-15";"6-9 years"
202501120;1120;2025;"Non-manager";"France";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501121;1121;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202501122;1122;2025;"Manager";"Sweden";"Sales & Business Development";"2025-12-15";"6-9 years"
202501123;1123;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202501124;1124;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"6-9 years"
202501125;1125;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501127;1127;2025;"Non-manager";"France";"Human Resources";"2025-12-15";"3-5 years"
202501128;1128;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202501129;1129;2025;"Non-manager";"Germany";"Cybersecurity & Digital Risk";"2025-12-15";"6-9 years"
202501130;1130;2025;"Manager";"Germany";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501131;1131;2025;"Manager";"Germany";"Transformation & Change Management";"2025-12-15";"10-15 years"
202501132;1132;2025;"Non-manager";"Sweden";"Customer Experience & Design";"2025-12-15";"6-9 years"
202501133;1133;2025;"Non-manager";"Sweden";"Transformation & Change Management";"2025-12-15";"10-15 years"
202501134;1134;2025;"Manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"15+ years"
202501135;1135;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"10-15 years"
202501136;1136;2025;"Manager";"Germany";"Digital Marketing & Growth";"2025-12-15";"1-2 years"
202501137;1137;2025;"Manager";"France";"Transformation & Change Management";"2025-12-15";"1-2 years"
202501138;1138;2025;"Non-manager";"France";"Human Resources";"2025-12-15";"1-2 years"
202501139;1139;2025;"Non-manager";"Denmark";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202501140;1140;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202501141;1141;2025;"Manager";"Germany";"Sales & Business Development";"2025-12-15";"3-5 years"
202501142;1142;2025;"Non-manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202501143;1143;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202501144;1144;2025;"Manager";"Sweden";"Finance & Operations";"2025-12-15";"6-9 years"
202501145;1145;2025;"Non-manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202501146;1146;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202501147;1147;2025;"Manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"15+ years"
202501148;1148;2025;"Manager";"Sweden";"Sales & Business Development";"2025-12-15";"6-9 years"
202501149;1149;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"10-15 years"
202501150;1150;2025;"Manager";"Sweden";"Sales & Business Development";"2025-12-15";"3-5 years"
202501151;1151;2025;"Manager";"France";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202501152;1152;2025;"Manager";"Germany";"Sales & Business Development";"2025-12-15";"1-2 years"
202501153;1153;2025;"Non-manager";"Sweden";"Human Resources";"2025-12-15";"3-5 years"
202501154;1154;2025;"Non-manager";"Denmark";"Cybersecurity & Digital Risk";"2025-12-15";"6-9 years"
202501155;1155;2025;"Manager";"Denmark";"Sales & Business Development";"2025-12-15";"10-15 years"
202501156;1156;2025;"Non-manager";"Sweden";"Transformation & Change Management";"2025-12-15";"6-9 years"
202501157;1157;2025;"Non-manager";"Germany";"Technology & IT Strategy";"2025-12-15";"1-2 years"
202501158;1158;2025;"Manager";"Denmark";"Finance & Operations";"2025-12-15";"3-5 years"
202501159;1159;2025;"Manager";"France";"Customer Experience & Design";"2025-12-15";"6-9 years"
202501161;1161;2025;"Non-manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501162;1162;2025;"Manager";"Germany";"Sales & Business Development";"2025-12-15";"3-5 years"
202501163;1163;2025;"Non-manager";"Spain";"Finance & Operations";"2025-12-15";"3-5 years"
202501164;1164;2025;"Manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501165;1165;2025;"Non-manager";"Sweden";"Human Resources";"2025-12-15";"1-2 years"
202501166;1166;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202501167;1167;2025;"Manager";"Denmark";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202501168;1168;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"6-9 years"
202501169;1169;2025;"Manager";"Denmark";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202501170;1170;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202501171;1171;2025;"Manager";"France";"Finance & Operations";"2025-12-15";"1-2 years"
202501172;1172;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202501173;1173;2025;"Non-manager";"Germany";"Customer Experience & Design";"2025-12-15";"3-5 years"
202501174;1174;2025;"Non-manager";"Germany";"Customer Experience & Design";"2025-12-15";"3-5 years"
202501175;1175;2025;"Non-manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501176;1176;2025;"Manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202501177;1177;2025;"Manager";"Sweden";"Finance & Operations";"2025-12-15";"3-5 years"
202501178;1178;2025;"Non-manager";"Germany";"Cybersecurity & Digital Risk";"2025-12-15";"6-9 years"
202501179;1179;2025;"Manager";"Spain";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202501180;1180;2025;"Manager";"Sweden";"Human Resources";"2025-12-15";"3-5 years"
202501181;1181;2025;"Non-manager";"Spain";"Technology & IT Strategy";"2025-12-15";"10-15 years"
202501182;1182;2025;"Manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501183;1183;2025;"Non-manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501184;1184;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"15+ years"
202501185;1185;2025;"Manager";"Spain";"Sales & Business Development";"2025-12-15";"6-9 years"
202501186;1186;2025;"Manager";"Denmark";"Technology & IT Strategy";"2025-12-15";"15+ years"
202501188;1188;2025;"Non-manager";"Spain";"Finance & Operations";"2025-12-15";"10-15 years"
202501189;1189;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202501190;1190;2025;"Manager";"France";"Human Resources";"2025-12-15";"6-9 years"
202501192;1192;2025;"Manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202501193;1193;2025;"Manager";"Sweden";"Sales & Business Development";"2025-12-15";"10-15 years"
202501194;1194;2025;"Manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501195;1195;2025;"Manager";"Spain";"Human Resources";"2025-12-15";"6-9 years"
202501196;1196;2025;"Non-manager";"France";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501197;1197;2025;"Non-manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"10-15 years"
202501198;1198;2025;"Manager";"Spain";"Sales & Business Development";"2025-12-15";"3-5 years"
202501199;1199;2025;"Non-manager";"Germany";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501200;1200;2025;"Manager";"France";"Customer Experience & Design";"2025-12-15";"10-15 years"
202501201;1201;2025;"Manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202501202;1202;2025;"Non-manager";"France";"Sales & Business Development";"2025-12-15";"3-5 years"
202501203;1203;2025;"Non-manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"10-15 years"
202501204;1204;2025;"Manager";"Germany";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202501205;1205;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202501206;1206;2025;"Manager";"France";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202501207;1207;2025;"Non-manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202501208;1208;2025;"Non-manager";"Spain";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202501209;1209;2025;"Non-manager";"Denmark";"Customer Experience & Design";"2025-12-15";"3-5 years"
202501210;1210;2025;"Manager";"Germany";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501211;1211;2025;"Manager";"Spain";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202501212;1212;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202501213;1213;2025;"Non-manager";"Denmark";"Human Resources";"2025-12-15";"3-5 years"
202501214;1214;2025;"Manager";"Germany";"Sales & Business Development";"2025-12-15";"3-5 years"
202501215;1215;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"6-9 years"
202501216;1216;2025;"Manager";"France";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501217;1217;2025;"Non-manager";"France";"Transformation & Change Management";"2025-12-15";"3-5 years"
202501219;1219;2025;"Manager";"Denmark";"Finance & Operations";"2025-12-15";"10-15 years"
202501220;1220;2025;"Manager";"Spain";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202501223;1223;2025;"Non-manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501224;1224;2025;"Manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501225;1225;2025;"Non-manager";"Denmark";"Transformation & Change Management";"2025-12-15";"1-2 years"
202501226;1226;2025;"Manager";"Germany";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501227;1227;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"1-2 years"
202501228;1228;2025;"Non-manager";"Spain";"Technology & IT Strategy";"2025-12-15";"1-2 years"
202501229;1229;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501230;1230;2025;"Non-manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202501231;1231;2025;"Manager";"Denmark";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202501232;1232;2025;"Manager";"Sweden";"Customer Experience & Design";"2025-12-15";"15+ years"
202501233;1233;2025;"Non-manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"10-15 years"
202501234;1234;2025;"Manager";"Denmark";"Transformation & Change Management";"2025-12-15";"6-9 years"
202501235;1235;2025;"Non-manager";"Sweden";"Transformation & Change Management";"2025-12-15";"1-2 years"
202501236;1236;2025;"Non-manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202501237;1237;2025;"Non-manager";"Germany";"Technology & IT Strategy";"2025-12-15";"1-2 years"
202501238;1238;2025;"Non-manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202501239;1239;2025;"Non-manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202501240;1240;2025;"Non-manager";"Germany";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202501241;1241;2025;"Non-manager";"Germany";"Technology & IT Strategy";"2025-12-15";"15+ years"
202501242;1242;2025;"Manager";"Sweden";"Customer Experience & Design";"2025-12-15";"3-5 years"
202501243;1243;2025;"Manager";"Denmark";"Technology & IT Strategy";"2025-12-15";"15+ years"
202501244;1244;2025;"Manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501245;1245;2025;"Manager";"Germany";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202501246;1246;2025;"Manager";"France";"Customer Experience & Design";"2025-12-15";"6-9 years"
202501247;1247;2025;"Manager";"Sweden";"Sales & Business Development";"2025-12-15";"6-9 years"
202501248;1248;2025;"Non-manager";"Denmark";"Digital Marketing & Growth";"2025-12-15";"1-2 years"
202501249;1249;2025;"Manager";"Spain";"Digital Strategy Consulting";"2025-12-15";"10-15 years"
202501250;1250;2025;"Manager";"Germany";"Technology & IT Strategy";"2025-12-15";"1-2 years"
202501251;1251;2025;"Non-manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"1-2 years"
202501252;1252;2025;"Non-manager";"Germany";"Transformation & Change Management";"2025-12-15";"3-5 years"
202501253;1253;2025;"Non-manager";"Sweden";"Customer Experience & Design";"2025-12-15";"1-2 years"
202501254;1254;2025;"Manager";"Sweden";"Finance & Operations";"2025-12-15";"3-5 years"
202501255;1255;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"10-15 years"
202501256;1256;2025;"Manager";"Germany";"Customer Experience & Design";"2025-12-15";"6-9 years"
202501257;1257;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"10-15 years"
202501258;1258;2025;"Manager";"Denmark";"Transformation & Change Management";"2025-12-15";"6-9 years"
202501259;1259;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202501260;1260;2025;"Non-manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202501261;1261;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202501262;1262;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202501263;1263;2025;"Manager";"France";"Transformation & Change Management";"2025-12-15";"6-9 years"
202501264;1264;2025;"Non-manager";"Sweden";"Sales & Business Development";"2025-12-15";"6-9 years"
202501265;1265;2025;"Manager";"Germany";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202501266;1266;2025;"Manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501267;1267;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202501268;1268;2025;"Manager";"Germany";"Customer Experience & Design";"2025-12-15";"3-5 years"
202501269;1269;2025;"Non-manager";"France";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202501270;1270;2025;"Manager";"Germany";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202501271;1271;2025;"Manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202501272;1272;2025;"Non-manager";"Germany";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202501273;1273;2025;"Manager";"Sweden";"Finance & Operations";"2025-12-15";"6-9 years"
